Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
144,0.412207,0,0
145,0.414374,0,0
146,0.417813,0,0
147,0.412795,0,0
148,0.412231,0,0
149,0.407305,0,0
150,0.423165,0.0333833,0.022526
151,0.422569,0,0
152,0.416704,0,0
153,0.40982,0,0
154,0.40814,0,0
155,0.412273,0,0
156,0.413189,0,0
157,0.41244,0,0
158,0.411957,0,0
159,0.410484,0,0
160,0.424603,0.031773,0.0222237
161,0.422605,0,0
162,0.412121,0,0
163,0.410475,0,0
164,0.413032,0,0
165,0.407153,0,0
166,0.407319,0,0
167,0.415553,0,0
168,0.414198,0,0
169,0.412117,0,0
170,0.423629,0.0333976,0.0222239
171,0.422556,0,0
172,0.415564,0,0
173,0.406771,0,0
174,0.409501,0,0
175,0.409613,0,0
176,0.406721,0,0
177,0.403428,0,0
178,0.407037,0,0
179,0.405767,0,0
180,0.424976,0.0321882,0.0224006
181,0.42253,0,0
182,0.414496,0,0
183,0.413549,0,0
184,0.408676,0,0
185,0.410352,0,0
186,0.415524,0,0
187,0.417103,0,0
188,0.407807,0,0
189,0.410918,0,0
190,0.425718,0.0319723,0.0231252
191,0.418228,0,0
192,0.412779,0,0
193,0.405917,0,0
194,0.405822,0,0
195,0.407428,0,0
196,0.406295,0,0
197,0.412683,0,0
198,0.409668,0,0
199,0.40663,0,0
200,0.425707,0.0328003,0.021814
201,0.422679,0,0
202,0.412472,0,0
203,0.410457,0,0
204,0.410732,0,0
205,0.412956,0,0
206,0.411638,0,0
207,0.412868,0,0
208,0.40966,0,0
209,0.405842,0,0
210,0.423649,0.0320399,0.0223583
211,0.422934,0,0
212,0.409832,0,0
213,0.412756,0,0
214,0.410208,0,0
215,0.412377,0,0
216,0.407289,0,0
217,0.407841,0,0
218,0.41,0,0
219,0.410667,0,0
220,0.426077,0.031937,0.0221989
221,0.422812,0,0
222,0.409152,0,0
223,0.407631,0,0
224,0.408839,0,0
225,0.416583,0,0
226,0.410349,0,0
227,0.410748,0,0
228,0.407812,0,0
229,0.40767,0,0
230,0.427731,0.0335687,0.0218369
231,0.423482,0,0
232,0.411489,0,0
233,0.410636,0,0
234,0.407589,0,0
235,0.408304,0,0
236,0.408471,0,0
237,0.408673,0,0
238,0.401476,0,0
239,0.406428,0,0
240,0.424139,0.0322334,0.0235579
241,0.422677,0,0
242,0.416557,0,0
243,0.408623,0,0
244,0.407906,0,0
245,0.406871,0,0
246,0.409542,0,0
247,0.411063,0,0
248,0.408583,0,0
249,0.406446,0,0
250,0.424183,0.0338104,0.0216101
251,0.42263,0,0
252,0.416919,0,0
253,0.421902,0,0
254,0.418796,0,0
255,0.407564,0,0
256,0.413479,0,0
257,0.413502,0,0
258,0.414944,0,0
259,0.408285,0,0
260,0.424261,0.032522,0.0225971
261,0.418155,0,0
262,0.413085,0,0
263,0.418013,0,0
264,0.41571,0,0
265,0.40398,0,0
266,0.402635,0,0
267,0.406097,0,0
268,0.404224,0,0
269,0.4079,0,0
270,0.423463,0.0320145,0.022809
271,0.424868,0,0
272,0.420937,0,0
273,0.421102,0,0
274,0.419276,0,0
275,0.413775,0,0
276,0.407838,0,0
277,0.412249,0,0
278,0.413335,0,0
279,0.407993,0,0
280,0.42326,0.0321346,0.0209414
281,0.423165,0,0
282,0.420025,0,0
283,0.420131,0,0
284,0.41804,0,0
285,0.410156,0,0
286,0.412529,0,0
287,0.424562,0,0
288,0.419958,0,0
289,0.416952,0,0
290,0.423178,0.0326828,0.0217541
291,0.422671,0,0
292,0.419564,0,0
293,0.421548,0,0
294,0.417506,0,0
295,0.406052,0,0
296,0.408482,0,0
297,0.410605,0,0
298,0.412994,0,0
299,0.412327,0,0
300,0.424843,0.0334082,0.0220654
301,0.423162,0,0
302,0.420237,0,0
303,0.421323,0,0
304,0.420335,0,0
305,0.406739,0,0
306,0.411278,0,0
307,0.40983,0,0
308,0.41097,0,0
309,0.412994,0,0
310,0.425458,0.0323119,0.0215736
311,0.423244,0,0
312,0.417892,0,0
313,0.422814,0,0
314,0.420175,0,0
315,0.410954,0,0
316,0.411496,0,0
317,0.412502,0,0
318,0.406893,0,0
319,0.412789,0,0
320,0.426675,0.0318802,0.0232854
321,0.418336,0,0
322,0.416123,0,0
323,0.418572,0,0
324,0.412875,0,0
325,0.407379,0,0
326,0.41015,0,0
327,0.409175,0,0
328,0.403211,0,0
329,0.404752,0,0
330,0.424048,0.0326536,0.0220392
331,0.422819,0,0
332,0.41841,0,0
333,0.421209,0,0
334,0.415056,0,0
335,0.410198,0,0
336,0.412583,0,0
337,0.413571,0,0
338,0.411735,0,0
339,0.410294,0,0
340,0.424419,0.0327417,0.0216726
341,0.423111,0,0
342,0.419653,0,0
343,0.421707,0,0
344,0.417287,0,0
345,0.4028,0,0
346,0.407652,0,0
347,0.406311,0,0
348,0.403335,0,0
349,0.405977,0,0
350,0.423026,0.0318796,0.0219347
351,0.418934,0,0
352,0.414229,0,0
353,0.417827,0,0
354,0.416262,0,0
355,0.408896,0,0
356,0.407296,0,0
357,0.410616,0,0
358,0.408029,0,0
359,0.410545,0,0
360,0.424356,0.0323094,0.0234755
361,0.432802,0,0
362,0.422383,0,0
363,0.421767,0,0
364,0.418066,0,0
365,0.4105,0,0
366,0.410444,0,0
367,0.410169,0,0
368,0.41187,0,0
369,0.411765,0,0
370,0.42449,0.0319686,0.0223961
371,0.422781,0,0
372,0.417906,0,0
373,0.420873,0,0
374,0.42009,0,0
375,0.410928,0,0
376,0.410503,0,0
377,0.411386,0,0
378,0.412503,0,0
379,0.409121,0,0
380,0.424247,0.0331167,0.0213993
381,0.423016,0,0
382,0.422342,0,0
383,0.422115,0,0
384,0.416982,0,0
385,0.411716,0,0
386,0.406272,0,0
387,0.412215,0,0
388,0.408788,0,0
389,0.409109,0,0
390,0.423779,0.0323751,0.0230989
391,0.422706,0,0
392,0.41835,0,0
393,0.420144,0,0
394,0.419713,0,0
395,0.414633,0,0
396,0.410133,0,0
397,0.413459,0,0
398,0.41125,0,0
399,0.408028,0,0
400,0.423334,0.0320837,0.0226791
401,0.418504,0,0
402,0.416562,0,0
403,0.416795,0,0
404,0.412414,0,0
405,0.404559,0,0
406,0.407434,0,0
407,0.409431,0,0
408,0.408164,0,0
409,0.411267,0,0
410,0.424773,0.0321802,0.0227871
411,0.423325,0,0
412,0.418887,0,0
413,0.422732,0,0
414,0.418817,0,0
415,0.413482,0,0
416,0.415378,0,0
417,0.410741,0,0
418,0.412156,0,0
419,0.405765,0,0
420,0.423092,0.0327562,0.0220227
421,0.422549,0,0
422,0.417887,0,0
423,0.421408,0,0
424,0.415684,0,0
425,0.410094,0,0
426,0.406073,0,0
427,0.415886,0,0
428,0.409174,0,0
429,0.406051,0,0
430,0.421229,0.0321337,0.0216433
431,0.418937,0,0
432,0.420036,0,0
433,0.420771,0,0
434,0.418194,0,0
435,0.411084,0,0
436,0.410624,0,0
437,0.411416,0,0
438,0.406248,0,0
439,0.407831,0,0
440,0.424083,0.0320283,0.0219836
441,0.425383,0,0
442,0.421081,0,0
443,0.422256,0,0
444,0.414907,0,0
445,0.409241,0,0
446,0.4115,0,0
447,0.414854,0,0
448,0.409749,0,0
449,0.40525,0,0
450,0.425379,0.0326599,0.0213532
451,0.422277,0,0
452,0.417728,0,0
453,0.418614,0,0
454,0.413912,0,0
455,0.411271,0,0
456,0.409088,0,0
457,0.406622,0,0
458,0.404714,0,0
459,0.403453,0,0
460,0.423294,0.0333538,0.0218744
461,0.422604,0,0
462,0.417764,0,0
463,0.420962,0,0
464,0.416742,0,0
465,0.410599,0,0
466,0.40878,0,0
467,0.407192,0,0
468,0.411513,0,0
469,0.412182,0,0
470,0.423634,0.032688,0.0224083
471,0.419903,0,0
472,0.416941,0,0
473,0.417991,0,0
474,0.413946,0,0
475,0.406451,0,0
476,0.405281,0,0
477,0.408966,0,0
478,0.406518,0,0
479,0.411618,0,0
480,0.423964,0.0319582,0.0223372
481,0.423121,0,0
482,0.419742,0,0
483,0.419689,0,0
484,0.416498,0,0
485,0.408824,0,0
486,0.412362,0,0
487,0.409342,0,0
488,0.409388,0,0
489,0.4114,0,0
490,0.4257,0.0333304,0.020574
491,0.423263,0,0
492,0.419451,0,0
493,0.421529,0,0
494,0.420033,0,0
495,0.406436,0,0
496,0.408,0,0
497,0.409985,0,0
498,0.413545,0,0
499,0.409094,0,0
500,0.423807,0.033438,0.0214069
501,0.4229,0,0
502,0.419824,0,0
503,0.422676,0,0
504,0.416635,0,0
505,0.410073,0,0
506,0.408679,0,0
507,0.413707,0,0
508,0.40592,0,0
509,0.410003,0,0
510,0.424877,0.0321044,0.0217897
511,0.423382,0,0
512,0.418489,0,0
513,0.42396,0,0
514,0.41946,0,0
515,0.409831,0,0
516,0.409121,0,0
517,0.411586,0,0
518,0.409099,0,0
519,0.40622,0,0
520,0.422588,0.0322839,0.0226351
521,0.422816,0,0
522,0.421167,0,0
523,0.422707,0,0
524,0.417795,0,0
525,0.416456,0,0
526,0.408249,0,0
527,0.40964,0,0
528,0.413381,0,0
529,0.406713,0,0
530,0.423139,0.0330512,0.0223814
531,0.422892,0,0
532,0.418661,0,0
533,0.42096,0,0
534,0.420395,0,0
535,0.411009,0,0
536,0.407743,0,0
537,0.40922,0,0
538,0.409357,0,0
539,0.408374,0,0
540,0.426407,0.0320813,0.0229493
541,0.422816,0,0
542,0.420153,0,0
543,0.421756,0,0
544,0.418549,0,0
545,0.412103,0,0
546,0.409569,0,0
547,0.409695,0,0
548,0.408141,0,0
549,0.410243,0,0
550,0.423351,0.0320586,0.0239401
551,0.423007,0,0
552,0.420638,0,0
553,0.420824,0,0
554,0.416505,0,0
555,0.408378,0,0
556,0.410038,0,0
557,0.414355,0,0
558,0.410685,0,0
559,0.406517,0,0
560,0.424759,0.0319603,0.0219612
561,0.425586,0,0
562,0.420033,0,0
563,0.422062,0,0
564,0.417518,0,0
565,0.406784,0,0
566,0.408592,0,0
567,0.410545,0,0
568,0.409883,0,0
569,0.407327,0,0
570,0.423146,0.0334711,0.0216347
571,0.422703,0,0
572,0.418004,0,0
573,0.422417,0,0
574,0.414603,0,0
575,0.405801,0,0
576,0.407604,0,0
577,0.403305,0,0
578,0.406054,0,0
579,0.406085,0,0
580,0.425134,0.0333805,0.0215757
581,0.424864,0,0
582,0.420733,0,0
583,0.422134,0,0
584,0.417383,0,0
585,0.409837,0,0
586,0.41046,0,0
587,0.406103,0,0
588,0.40604,0,0
589,0.412017,0,0
590,0.424452,0.0334604,0.0214326
591,0.425099,0,0
592,0.419651,0,0
593,0.420136,0,0
594,0.417932,0,0
595,0.409264,0,0
596,0.421655,0,0
597,0.41125,0,0
598,0.411799,0,0
599,0.412356,0,0
600,0.426171,0.032146,0.021906
601,0.423194,0,0
602,0.418178,0,0
603,0.422584,0,0
604,0.417493,0,0
605,0.407835,0,0
606,0.40855,0,0
607,0.411965,0,0
608,0.413277,0,0
609,0.406318,0,0
610,0.423391,0.0318652,0.0235357
611,0.422795,0,0
612,0.420266,0,0
613,0.421732,0,0
614,0.419386,0,0
615,0.405592,0,0
616,0.40784,0,0
617,0.412266,0,0
618,0.407627,0,0
619,0.406068,0,0
620,0.425621,0.0322173,0.0217598
621,0.423062,0,0
622,0.422138,0,0
623,0.421299,0,0
624,0.419187,0,0
625,0.411066,0,0
626,0.406764,0,0
627,0.40642,0,0
628,0.413794,0,0
629,0.412205,0,0
630,0.42739,0.0331033,0.0217931
631,0.42268,0,0
632,0.421881,0,0
633,0.421049,0,0
634,0.417406,0,0
635,0.410165,0,0
636,0.410646,0,0
637,0.409336,0,0
638,0.411279,0,0
639,0.40602,0,0
640,0.424215,0.0320818,0.0224219
641,0.423141,0,0
642,0.420149,0,0
643,0.422103,0,0
644,0.416509,0,0
645,0.406326,0,0
646,0.410432,0,0
647,0.411494,0,0
648,0.411981,0,0
649,0.405765,0,0
650,0.423205,0.0334472,0.0220537
651,0.422749,0,0
652,0.419841,0,0
653,0.421268,0,0
654,0.419212,0,0
655,0.4116,0,0
656,0.406348,0,0
657,0.410986,0,0
658,0.408593,0,0
659,0.409753,0,0
660,0.423958,0.0324729,0.021381
661,0.423577,0,0
662,0.421609,0,0
663,0.421798,0,0
664,0.417111,0,0
665,0.411021,0,0
666,0.410774,0,0
667,0.421143,0,0
668,0.410066,0,0
669,0.403546,0,0
670,0.426166,0.0318658,0.0228206
671,0.428551,0,0
672,0.421305,0,0
673,0.422051,0,0
674,0.415089,0,0
675,0.414834,0,0
676,0.406026,0,0
677,0.414281,0,0
678,0.403183,0,0
679,0.408038,0,0
680,0.423259,0.0335504,0.0225646
681,0.422206,0,0
682,0.41885,0,0
683,0.42185,0,0
684,0.419079,0,0
685,0.408678,0,0
686,0.411011,0,0
687,0.40926,0,0
688,0.410586,0,0
689,0.406047,0,0
690,0.424274,0.0327089,0.0221123
691,0.425422,0,0
692,0.416796,0,0
693,0.420121,0,0
694,0.42271,0,0
695,0.406309,0,0
696,0.407274,0,0
697,0.405244,0,0
698,0.410348,0,0
699,0.40641,0,0
700,0.423592,0.0321698,0.0225146
701,0.422749,0,0
702,0.417249,0,0
703,0.4195,0,0
704,0.421259,0,0
705,0.409606,0,0
706,0.413961,0,0
707,0.40594,0,0
708,0.407718,0,0
709,0.408708,0,0
710,0.424429,0.0325238,0.0216876
711,0.423772,0,0
712,0.422118,0,0
713,0.421137,0,0
714,0.418199,0,0
715,0.411073,0,0
716,0.409024,0,0
717,0.412371,0,0
718,0.406005,0,0
719,0.407968,0,0
720,0.427934,0.0330038,0.0223972
721,0.430447,0,0
722,0.434193,0,0
723,0.428048,0,0
724,0.424281,0,0
725,0.423748,0,0
726,0.424804,0,0
727,0.403539,0,0
728,0.408675,0,0
729,0.415357,0,0
730,0.427616,0.0340059,0.0204555
731,0.424194,0,0
732,0.426685,0,0
733,0.426469,0,0
734,0.419335,0,0
735,0.417057,0,0
736,0.410707,0,0
737,0.406459,0,0
738,0.412543,0,0
739,0.4141,0,0
740,0.423655,0.0329519,0.0210614
741,0.419333,0,0
742,0.416358,0,0
743,0.417353,0,0
744,0.414398,0,0
745,0.413154,0,0
746,0.405718,0,0
747,0.40758,0,0
748,0.406031,0,0
749,0.402073,0,0
750,0.423862,0.0326227,0.0219461
751,0.425424,0,0
752,0.422375,0,0
753,0.423313,0,0
754,0.420641,0,0
755,0.411975,0,0
756,0.407766,0,0
757,0.410157,0,0
758,0.413217,0,0
759,0.40951,0,0
760,0.423135,0.0325672,0.0221297
761,0.422835,0,0
762,0.420728,0,0
763,0.420571,0,0
764,0.418395,0,0
765,0.416643,0,0
766,0.410734,0,0
767,0.405554,0,0
768,0.407895,0,0
769,0.411415,0,0
770,0.424445,0.0318716,0.0217343
771,0.423536,0,0
772,0.417873,0,0
773,0.416804,0,0
774,0.414013,0,0
775,0.409676,0,0
776,0.405651,0,0
777,0.407615,0,0
778,0.407751,0,0
779,0.408866,0,0
780,0.422766,0.0320988,0.0225086
781,0.422895,0,0
782,0.419975,0,0
783,0.421822,0,0
784,0.422454,0,0
785,0.418247,0,0
786,0.415707,0,0
787,0.413999,0,0
788,0.409421,0,0
789,0.406176,0,0
790,0.424925,0.0323491,0.0215587
791,0.424053,0,0
792,0.419539,0,0
793,0.423077,0,0
794,0.418941,0,0
795,0.413872,0,0
796,0.408559,0,0
797,0.411149,0,0
798,0.410352,0,0
799,0.40817,0,0
800,0.425308,0.0335305,0.0213087
801,0.423057,0,0
802,0.420712,0,0
803,0.423485,0,0
804,0.424693,0,0
805,0.410044,0,0
806,0.407078,0,0
807,0.404818,0,0
808,0.404909,0,0
809,0.405683,0,0
810,0.428276,0.0319821,0.0225928
811,0.418173,0,0
812,0.413944,0,0
813,0.417187,0,0
814,0.412378,0,0
815,0.411257,0,0
816,0.411485,0,0
817,0.406341,0,0
818,0.406019,0,0
819,0.412679,0,0
820,0.425317,0.0333801,0.0216993
821,0.424496,0,0
822,0.419204,0,0
823,0.421873,0,0
824,0.416015,0,0
825,0.40903,0,0
826,0.411269,0,0
827,0.410744,0,0
828,0.410444,0,0
829,0.410403,0,0
830,0.426261,0.0323614,0.0223883
831,0.422769,0,0
832,0.419188,0,0
833,0.420217,0,0
834,0.419329,0,0
835,0.411366,0,0
836,0.407025,0,0
837,0.416224,0,0
838,0.412497,0,0
839,0.40912,0,0
840,0.425039,0.0334505,0.0222361
841,0.424547,0,0
842,0.421766,0,0
843,0.421005,0,0
844,0.417376,0,0
845,0.408477,0,0
846,0.407859,0,0
847,0.409225,0,0
848,0.407997,0,0
849,0.412783,0,0
850,0.42396,0.032061,0.0215767
851,0.431369,0,0
852,0.421998,0,0
853,0.41968,0,0
854,0.417082,0,0
855,0.410363,0,0
856,0.40819,0,0
857,0.410144,0,0
858,0.408236,0,0
859,0.416592,0,0
860,0.424229,0.0324683,0.0220728
861,0.42326,0,0
862,0.418644,0,0
863,0.422676,0,0
864,0.416955,0,0
865,0.417873,0,0
866,0.416811,0,0
867,0.424213,0,0
868,0.419445,0,0
869,0.421683,0,0
870,0.423473,0.0335837,0.0230455
871,0.423141,0,0
872,0.419009,0,0
873,0.421825,0,0
874,0.421106,0,0
875,0.418155,0,0
876,0.408487,0,0
877,0.412913,0,0
878,0.410764,0,0
879,0.412772,0,0
880,0.425285,0.0324694,0.0222489
881,0.419117,0,0
882,0.415969,0,0
883,0.41904,0,0
884,0.418969,0,0
885,0.412595,0,0
886,0.409673,0,0
887,0.411733,0,0
888,0.407497,0,0
889,0.408482,0,0
890,0.422843,0.0323074,0.0225434
891,0.422728,0,0
892,0.419072,0,0
893,0.420685,0,0
894,0.418533,0,0
895,0.410229,0,0
896,0.411416,0,0
897,0.412702,0,0
898,0.406127,0,0
899,0.407591,0,0
900,0.428466,0.0320968,0.0219979
901,0.423197,0,0
902,0.423285,0,0
903,0.421909,0,0
904,0.417044,0,0
905,0.402176,0,0
906,0.409673,0,0
907,0.40733,0,0
908,0.410916,0,0
909,0.410754,0,0
910,0.424896,0.0335564,0.0221399
911,0.424017,0,0
912,0.417973,0,0
913,0.421208,0,0
914,0.419004,0,0
915,0.404063,0,0
916,0.404339,0,0
917,0.404614,0,0
918,0.403417,0,0
919,0.408631,0,0
920,0.424154,0.0322919,0.0220179
921,0.423195,0,0
922,0.421164,0,0
923,0.422501,0,0
924,0.416075,0,0
925,0.406448,0,0
926,0.411638,0,0
927,0.406171,0,0
928,0.41187,0,0
929,0.411183,0,0
930,0.424359,0.032021,0.0221132
931,0.422689,0,0
932,0.422023,0,0
933,0.422932,0,0
934,0.419076,0,0
935,0.413039,0,0
936,0.412804,0,0
937,0.411825,0,0
938,0.409553,0,0
939,0.410195,0,0
940,0.424835,0.0334903,0.0219562
941,0.429207,0,0
942,0.420365,0,0
943,0.421967,0,0
944,0.414987,0,0
945,0.409045,0,0
946,0.410405,0,0
947,0.412947,0,0
948,0.408926,0,0
949,0.407293,0,0
950,0.423732,0.0327781,0.0221738
951,0.418555,0,0
952,0.41644,0,0
953,0.417987,0,0
954,0.412126,0,0
955,0.407562,0,0
956,0.408604,0,0
957,0.407481,0,0
958,0.407219,0,0
959,0.40502,0,0
960,0.427352,0.0333873,0.0213306
961,0.420788,0,0
962,0.41477,0,0
963,0.41776,0,0
964,0.415189,0,0
965,0.401737,0,0
966,0.404349,0,0
967,0.411176,0,0
968,0.408525,0,0
969,0.409206,0,0
970,0.424506,0.0321859,0.0223949
971,0.423587,0,0
972,0.418261,0,0
973,0.422134,0,0
974,0.416769,0,0
975,0.40689,0,0
976,0.407099,0,0
977,0.410597,0,0
978,0.407478,0,0
979,0.409695,0,0
980,0.425352,0.03212,0.0219826
981,0.418437,0,0
982,0.416104,0,0
983,0.418016,0,0
984,0.413332,0,0
985,0.406006,0,0
986,0.410458,0,0
987,0.411834,0,0
988,0.40775,0,0
989,0.407731,0,0
990,0.429355,0.032139,0.0228104
991,0.423268,0,0
992,0.420041,0,0
993,0.420831,0,0
994,0.416688,0,0
995,0.409578,0,0
996,0.410596,0,0
997,0.412619,0,0
998,0.406878,0,0
999,0.410927,0,0
1000,0.424298,0.0320433,0.0224249
1001,0.423001,0,0
1002,0.41938,0,0
1003,0.421321,0,0
1004,0.417661,0,0
1005,0.413364,0,0
1006,0.412988,0,0
1007,0.418398,0,0
1008,0.416359,0,0
1009,0.411405,0,0
1010,0.437428,0.0334896,0.0225251
1011,0.418553,0,0
1012,0.41687,0,0
1013,0.418182,0,0
1014,0.415269,0,0
1015,0.408464,0,0
1016,0.406171,0,0
1017,0.402725,0,0
1018,0.405129,0,0
1019,0.408264,0,0
1020,0.424455,0.032205,0.0221695
1021,0.422842,0,0
1022,0.422411,0,0
1023,0.422975,0,0
1024,0.417088,0,0
1025,0.417474,0,0
1026,0.410301,0,0
1027,0.407133,0,0
1028,0.406183,0,0
1029,0.404594,0,0
1030,0.424944,0.0319118,0.0224804
1031,0.423241,0,0
1032,0.418745,0,0
1033,0.422337,0,0
1034,0.417552,0,0
1035,0.409939,0,0
1036,0.41068,0,0
1037,0.41067,0,0
1038,0.406589,0,0
1039,0.408946,0,0
1040,0.444745,0.033406,0.0221451
1041,0.423389,0,0
1042,0.421153,0,0
1043,0.417715,0,0
1044,0.413752,0,0
1045,0.405526,0,0
1046,0.402156,0,0
1047,0.409093,0,0
1048,0.411687,0,0
1049,0.40902,0,0
1050,0.420447,0.0325732,0.0214288
1051,0.418546,0,0
1052,0.41563,0,0
1053,0.416838,0,0
1054,0.414416,0,0
1055,0.407772,0,0
1056,0.407911,0,0
1057,0.405489,0,0
1058,0.404066,0,0
1059,0.40954,0,0
1060,0.425303,0.0320917,0.0218986
1061,0.42322,0,0
1062,0.420602,0,0
1063,0.41974,0,0
1064,0.421615,0,0
1065,0.407883,0,0
1066,0.408122,0,0
1067,0.408905,0,0
1068,0.410201,0,0
1069,0.410449,0,0
1070,0.428743,0.0322329,0.0222341
1071,0.418578,0,0
1072,0.418906,0,0
1073,0.417463,0,0
1074,0.414831,0,0
1075,0.404517,0,0
1076,0.404487,0,0
1077,0.405586,0,0
1078,0.403359,0,0
1079,0.405193,0,0
1080,0.428351,0.0334064,0.0218576
1081,0.42591,0,0
1082,0.417567,0,0
1083,0.421679,0,0
1084,0.41763,0,0
1085,0.406299,0,0
1086,0.408931,0,0
1087,0.411466,0,0
1088,0.411129,0,0
1089,0.41239,0,0
1090,0.424994,0.0335032,0.022554
1091,0.424542,0,0
1092,0.420675,0,0
1093,0.422075,0,0
1094,0.419264,0,0
1095,0.415327,0,0
1096,0.411024,0,0
1097,0.412173,0,0
1098,0.410036,0,0
1099,0.411028,0,0
1100,0.425587,0.0321985,0.021683
1101,0.423208,0,0
1102,0.418558,0,0
1103,0.420006,0,0
1104,0.419347,0,0
1105,0.411037,0,0
1106,0.413188,0,0
1107,0.414337,0,0
1108,0.410388,0,0
1109,0.408486,0,0
1110,0.429308,0.0321706,0.0219197
1111,0.418437,0,0
1112,0.416659,0,0
1113,0.417911,0,0
1114,0.412072,0,0
1115,0.40319,0,0
1116,0.408886,0,0
1117,0.410058,0,0
1118,0.403232,0,0
1119,0.406875,0,0
1120,0.4235,0.0322024,0.0222079
1121,0.423811,0,0
1122,0.420356,0,0
1123,0.423009,0,0
1124,0.419204,0,0
1125,0.407263,0,0
1126,0.407471,0,0
1127,0.406729,0,0
1128,0.413421,0,0
1129,0.410523,0,0
1130,0.42493,0.0326981,0.0209805
1131,0.423025,0,0
1132,0.41989,0,0
1133,0.422045,0,0
1134,0.417811,0,0
1135,0.408264,0,0
1136,0.407217,0,0
1137,0.406724,0,0
1138,0.407807,0,0
1139,0.41033,0,0
1140,0.430553,0.0322272,0.0221688
1141,0.423389,0,0
1142,0.420938,0,0
1143,0.420701,0,0
1144,0.421667,0,0
1145,0.412624,0,0
1146,0.413318,0,0
1147,0.412052,0,0
1148,0.405189,0,0
1149,0.412962,0,0
1150,0.423649,0.0323138,0.0215125
1151,0.422913,0,0
1152,0.419836,0,0
1153,0.421899,0,0
1154,0.416031,0,0
1155,0.409328,0,0
1156,0.410898,0,0
1157,0.413799,0,0
1158,0.412434,0,0
1159,0.411542,0,0
1160,0.42498,0.0331338,0.0222386
1161,0.422621,0,0
1162,0.420953,0,0
1163,0.421971,0,0
1164,0.418862,0,0
1165,0.410873,0,0
1166,0.423038,0,0
1167,0.404984,0,0
