Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
150,0.19892,0.01759,0.0213613
151,0.199209,0,0
152,0.198975,0,0
153,0.196641,0,0
154,0.198789,0,0
155,0.196098,0,0
156,0.221746,0,0
157,0.198603,0,0
158,0.20521,0,0
159,0.211039,0,0
160,0.199072,0.0176466,0.0228066
161,0.202274,0,0
162,0.211279,0,0
163,0.205593,0,0
164,0.197321,0,0
165,0.195584,0,0
166,0.195749,0,0
167,0.223724,0,0
168,0.225182,0,0
169,0.19616,0,0
170,0.199289,0.0173654,0.0205507
171,0.199544,0,0
172,0.199891,0,0
173,0.201887,0,0
174,0.196912,0,0
175,0.194114,0,0
176,0.198505,0,0
177,0.195873,0,0
178,0.196582,0,0
179,0.195935,0,0
180,0.198147,0.0174483,0.0211366
181,0.208989,0,0
182,0.200871,0,0
183,0.200848,0,0
184,0.196728,0,0
185,0.19402,0,0
186,0.192737,0,0
187,0.209951,0,0
188,0.245034,0,0
189,0.196049,0,0
190,0.198536,0.0172624,0.0220396
191,0.2008,0,0
192,0.199836,0,0
193,0.211277,0,0
194,0.19593,0,0
195,0.195622,0,0
196,0.194391,0,0
197,0.195156,0,0
198,0.194364,0,0
199,0.192993,0,0
200,0.216326,0.017315,0.0206135
201,0.25296,0,0
202,0.202491,0,0
203,0.198098,0,0
204,0.194853,0,0
205,0.194049,0,0
206,0.195211,0,0
207,0.192793,0,0
208,0.195861,0,0
209,0.192178,0,0
210,0.198806,0.0169521,0.0235283
211,0.199279,0,0
212,0.198609,0,0
213,0.197697,0,0
214,0.196088,0,0
215,0.192446,0,0
216,0.195377,0,0
217,0.193047,0,0
218,0.195946,0,0
219,0.19341,0,0
220,0.217938,0.0173312,0.0213081
221,0.200457,0,0
222,0.200854,0,0
223,0.202354,0,0
224,0.194133,0,0
225,0.192971,0,0
226,0.193349,0,0
227,0.195653,0,0
228,0.196916,0,0
229,0.231086,0,0
230,0.197522,0.0172678,0.0216218
231,0.20126,0,0
232,0.198822,0,0
233,0.199587,0,0
234,0.196379,0,0
235,0.196326,0,0
236,0.196574,0,0
237,0.193682,0,0
238,0.199118,0,0
239,0.241256,0,0
240,0.200483,0.0172831,0.0223035
241,0.199345,0,0
242,0.199422,0,0
243,0.202241,0,0
244,0.19623,0,0
245,0.19906,0,0
246,0.199069,0,0
247,0.198799,0,0
248,0.198774,0,0
249,0.199116,0,0
250,0.213084,0.0175874,0.0221113
251,0.254876,0,0
252,0.199817,0,0
253,0.198582,0,0
254,0.195695,0,0
255,0.202863,0,0
256,0.199378,0,0
257,0.199181,0,0
258,0.198628,0,0
259,0.203102,0,0
260,0.228945,0.0173986,0.0223364
261,0.198615,0,0
262,0.199818,0,0
263,0.272277,0,0
264,0.247821,0,0
265,0.221319,0,0
266,0.252477,0,0
267,0.199496,0,0
268,0.198638,0,0
269,0.193918,0,0
270,0.19885,0.0172542,0.0224602
271,0.199529,0,0
272,0.199509,0,0
273,0.202966,0,0
274,0.196435,0,0
275,0.200561,0,0
276,0.198976,0,0
277,0.19886,0,0
278,0.199097,0,0
279,0.198981,0,0
280,0.198034,0.0176089,0.0215706
281,0.201251,0,0
282,0.199665,0,0
283,0.207691,0,0
284,0.194737,0,0
285,0.198195,0,0
286,0.199089,0,0
287,0.199498,0,0
288,0.199059,0,0
289,0.199032,0,0
290,0.213288,0.0175966,0.0206101
291,0.253238,0,0
292,0.19869,0,0
293,0.198793,0,0
294,0.197251,0,0
295,0.20234,0,0
296,0.198999,0,0
297,0.199189,0,0
298,0.199378,0,0
299,0.199124,0,0
300,0.198122,0.0175938,0.021258
301,0.199744,0,0
302,0.198674,0,0
303,0.203957,0,0
304,0.19762,0,0
305,0.2018,0,0
306,0.198568,0,0
307,0.199345,0,0
308,0.198746,0,0
309,0.198488,0,0
310,0.198593,0.0176196,0.0209903
311,0.201656,0,0
312,0.1994,0,0
313,0.202468,0,0
314,0.196999,0,0
315,0.198923,0,0
316,0.198549,0,0
317,0.198598,0,0
318,0.198386,0,0
319,0.198759,0,0
320,0.197614,0.0176354,0.0211213
321,0.200765,0,0
322,0.198821,0,0
323,0.201502,0,0
324,0.198622,0,0
325,0.200479,0,0
326,0.199152,0,0
327,0.199051,0,0
328,0.198978,0,0
329,0.199187,0,0
330,0.198554,0.0175565,0.021743
331,0.201149,0,0
332,0.209067,0,0
333,0.199264,0,0
334,0.223571,0,0
335,0.201764,0,0
336,0.198674,0,0
337,0.199121,0,0
338,0.199229,0,0
339,0.198884,0,0
340,0.20093,0.01763,0.0219005
341,0.201719,0,0
342,0.253513,0,0
343,0.198746,0,0
344,0.195292,0,0
345,0.199653,0,0
346,0.198597,0,0
347,0.198642,0,0
348,0.198659,0,0
349,0.197696,0,0
350,0.198609,0.0168328,0.0221143
351,0.201307,0,0
352,0.199572,0,0
353,0.200567,0,0
354,0.196573,0,0
355,0.209325,0,0
356,0.251521,0,0
357,0.198743,0,0
358,0.19873,0,0
359,0.198679,0,0
360,0.197614,0.0173747,0.0227523
361,0.200889,0,0
362,0.199282,0,0
363,0.200904,0,0
364,0.196108,0,0
365,0.199107,0,0
366,0.198838,0,0
367,0.198752,0,0
368,0.199048,0,0
369,0.199095,0,0
370,0.19872,0.0176481,0.0215536
371,0.20102,0,0
372,0.20782,0,0
373,0.200269,0,0
374,0.196077,0,0
375,0.197661,0,0
376,0.199175,0,0
377,0.206045,0,0
378,0.252525,0,0
379,0.20438,0,0
380,0.213871,0.028815,0.0226709
381,0.255412,0,0
382,0.250891,0,0
383,0.196955,0,0
384,0.196886,0,0
385,0.201058,0,0
386,0.199025,0,0
387,0.199259,0,0
388,0.199153,0,0
389,0.196555,0,0
390,0.198904,0.0169219,0.0221645
391,0.228473,0,0
392,0.201937,0,0
393,0.199426,0,0
394,0.196094,0,0
395,0.199297,0,0
396,0.198795,0,0
397,0.198967,0,0
398,0.198774,0,0
399,0.198502,0,0
400,0.212711,0.0176201,0.022293
401,0.253244,0,0
402,0.199446,0,0
403,0.198043,0,0
404,0.194151,0,0
405,0.202814,0,0
406,0.199155,0,0
407,0.199672,0,0
408,0.199052,0,0
409,0.198346,0,0
410,0.198578,0.0172846,0.0224119
411,0.199802,0,0
412,0.202916,0,0
413,0.25054,0,0
414,0.195387,0,0
415,0.201845,0,0
416,0.198753,0,0
417,0.19962,0,0
418,0.199094,0,0
419,0.198352,0,0
420,0.198281,0.0176229,0.0214959
421,0.200999,0,0
422,0.199276,0,0
423,0.199875,0,0
424,0.198106,0,0
425,0.198997,0,0
426,0.198887,0,0
427,0.199372,0,0
428,0.199312,0,0
429,0.199024,0,0
430,0.214044,0.0176436,0.0212729
431,0.252547,0,0
432,0.199148,0,0
433,0.199236,0,0
434,0.207428,0,0
435,0.203707,0,0
436,0.19915,0,0
437,0.199266,0,0
438,0.199055,0,0
439,0.198608,0,0
440,0.198378,0.017494,0.0218579
441,0.225316,0,0
442,0.200812,0,0
443,0.200852,0,0
444,0.19533,0,0
445,0.200066,0,0
446,0.230892,0,0
447,0.199002,0,0
448,0.199021,0,0
449,0.215024,0,0
450,0.198625,0.0294809,0.0227462
451,0.199821,0,0
452,0.22989,0,0
453,0.200105,0,0
454,0.197028,0,0
455,0.201299,0,0
456,0.199129,0,0
457,0.199221,0,0
458,0.199523,0,0
459,0.198801,0,0
460,0.198739,0.0175982,0.0209774
461,0.253042,0,0
462,0.199503,0,0
463,0.199152,0,0
464,0.196272,0,0
465,0.201252,0,0
466,0.199602,0,0
467,0.199162,0,0
468,0.199614,0,0
469,0.198133,0,0
470,0.213024,0.0172861,0.0219689
471,0.234262,0,0
472,0.24807,0,0
473,0.197269,0,0
474,0.191247,0,0
475,0.199751,0,0
476,0.199147,0,0
477,0.199326,0,0
478,0.198751,0,0
479,0.197986,0,0
480,0.198432,0.0172792,0.0218558
481,0.234034,0,0
482,0.25246,0,0
483,0.199117,0,0
484,0.194836,0,0
485,0.255012,0,0
486,0.198776,0,0
487,0.198652,0,0
488,0.198751,0,0
489,0.198269,0,0
490,0.199531,0.0172872,0.0227721
491,0.209181,0,0
492,0.199856,0,0
493,0.199579,0,0
494,0.195645,0,0
495,0.19774,0,0
496,0.198843,0,0
497,0.198901,0,0
498,0.199095,0,0
499,0.198687,0,0
500,0.198549,0.0176211,0.0217229
501,0.199513,0,0
502,0.199175,0,0
503,0.201501,0,0
504,0.196635,0,0
505,0.198542,0,0
506,0.19962,0,0
507,0.199629,0,0
508,0.199726,0,0
509,0.252426,0,0
510,0.198155,0.0176078,0.0232635
511,0.200258,0,0
512,0.198372,0,0
513,0.19866,0,0
514,0.192676,0,0
515,0.200321,0,0
516,0.199523,0,0
517,0.199327,0,0
518,0.199215,0,0
519,0.199551,0,0
520,0.198756,0.0174357,0.0215065
521,0.19915,0,0
522,0.215323,0,0
523,0.203083,0,0
524,0.19665,0,0
525,0.200229,0,0
526,0.207533,0,0
527,0.252502,0,0
528,0.199373,0,0
529,0.199062,0,0
530,0.199179,0.017334,0.0220384
531,0.199254,0,0
532,0.206588,0,0
533,0.20162,0,0
534,0.197398,0,0
535,0.200349,0,0
536,0.199136,0,0
537,0.198851,0,0
538,0.198976,0,0
539,0.198759,0,0
540,0.197633,0.0176118,0.0228091
541,0.201244,0,0
542,0.199176,0,0
543,0.199576,0,0
544,0.195979,0,0
545,0.197926,0,0
546,0.198654,0,0
547,0.198763,0,0
548,0.199034,0,0
549,0.198578,0,0
550,0.19774,0.0176598,0.0221351
551,0.199956,0,0
552,0.19912,0,0
553,0.20363,0,0
554,0.196805,0,0
555,0.200805,0,0
556,0.198449,0,0
557,0.199059,0,0
558,0.198666,0,0
559,0.198785,0,0
560,0.198707,0.0176213,0.0216618
561,0.198971,0,0
562,0.198959,0,0
563,0.199214,0,0
564,0.196763,0,0
565,0.199803,0,0
566,0.19874,0,0
567,0.198817,0,0
568,0.199154,0,0
569,0.198689,0,0
570,0.19907,0.017576,0.0226443
571,0.200036,0,0
572,0.199047,0,0
573,0.201068,0,0
574,0.196544,0,0
575,0.198254,0,0
576,0.199372,0,0
577,0.199002,0,0
578,0.199216,0,0
579,0.19879,0,0
580,0.198703,0.0176469,0.0212564
581,0.200147,0,0
582,0.201779,0,0
583,0.267464,0,0
584,0.249068,0,0
585,0.202982,0,0
586,0.199104,0,0
587,0.199206,0,0
588,0.198687,0,0
589,0.198676,0,0
590,0.198168,0.0173921,0.0223343
591,0.202897,0,0
592,0.199773,0,0
593,0.199929,0,0
594,0.196309,0,0
595,0.201185,0,0
596,0.198523,0,0
597,0.198747,0,0
598,0.198709,0,0
599,0.208499,0,0
600,0.198432,0.0295363,0.0226448
601,0.199805,0,0
602,0.198778,0,0
603,0.198745,0,0
604,0.196692,0,0
605,0.202078,0,0
606,0.198737,0,0
607,0.198671,0,0
608,0.19878,0,0
609,0.198682,0,0
610,0.198344,0.0176314,0.0218849
611,0.199305,0,0
612,0.200362,0,0
613,0.20297,0,0
614,0.197057,0,0
615,0.200976,0,0
616,0.198993,0,0
617,0.198792,0,0
618,0.19891,0,0
619,0.19927,0,0
620,0.198364,0.0176463,0.0223412
621,0.200554,0,0
622,0.198223,0,0
623,0.201568,0,0
624,0.196233,0,0
625,0.197285,0,0
626,0.198921,0,0
627,0.199077,0,0
628,0.198661,0,0
629,0.199315,0,0
630,0.198731,0.0175828,0.0228139
631,0.200599,0,0
632,0.199132,0,0
633,0.199132,0,0
634,0.195895,0,0
635,0.201763,0,0
636,0.199284,0,0
637,0.19946,0,0
638,0.199065,0,0
639,0.198452,0,0
640,0.198401,0.0176178,0.0222887
641,0.199401,0,0
642,0.199992,0,0
643,0.201946,0,0
644,0.196894,0,0
645,0.19935,0,0
646,0.199207,0,0
647,0.199,0,0
648,0.198801,0,0
649,0.199079,0,0
650,0.211473,0.0175853,0.0213945
651,0.200722,0,0
652,0.208481,0,0
653,0.253659,0,0
654,0.196084,0,0
655,0.233667,0,0
656,0.199505,0,0
657,0.199658,0,0
658,0.199588,0,0
659,0.197772,0,0
660,0.198404,0.017314,0.0226517
661,0.200518,0,0
662,0.198818,0,0
663,0.19955,0,0
664,0.196623,0,0
665,0.200182,0,0
666,0.199252,0,0
667,0.199188,0,0
668,0.199075,0,0
669,0.199287,0,0
670,0.209222,0.0173471,0.0218141
671,0.199385,0,0
672,0.200665,0,0
673,0.201342,0,0
674,0.196251,0,0
675,0.199993,0,0
676,0.199149,0,0
677,0.199147,0,0
678,0.198826,0,0
679,0.199017,0,0
680,0.197514,0.0176807,0.0218256
681,0.236227,0,0
682,0.25411,0,0
683,0.198447,0,0
684,0.196637,0,0
685,0.199211,0,0
686,0.199027,0,0
687,0.199095,0,0
688,0.199466,0,0
689,0.197562,0,0
690,0.198339,0.0172702,0.0233422
691,0.199019,0,0
692,0.198749,0,0
693,0.199635,0,0
694,0.195597,0,0
695,0.200953,0,0
696,0.199189,0,0
697,0.19881,0,0
698,0.199149,0,0
699,0.198505,0,0
700,0.198301,0.0175352,0.0224721
701,0.200854,0,0
702,0.199203,0,0
703,0.203268,0,0
704,0.196749,0,0
705,0.200063,0,0
706,0.199,0,0
707,0.19909,0,0
708,0.198971,0,0
709,0.198667,0,0
710,0.198007,0.0175999,0.0215863
711,0.198927,0,0
712,0.1993,0,0
713,0.200912,0,0
714,0.197395,0,0
715,0.198681,0,0
716,0.217571,0,0
717,0.252634,0,0
718,0.199212,0,0
719,0.197948,0,0
720,0.199059,0.0172979,0.0222182
721,0.249458,0,0
722,0.201323,0,0
723,0.198688,0,0
724,0.192211,0,0
725,0.199973,0,0
726,0.19877,0,0
727,0.198902,0,0
728,0.199063,0,0
729,0.198474,0,0
730,0.199467,0.0171068,0.0212403
731,0.200698,0,0
732,0.200725,0,0
733,0.201989,0,0
734,0.196837,0,0
735,0.199953,0,0
736,0.199277,0,0
737,0.199238,0,0
738,0.198969,0,0
739,0.198367,0,0
740,0.198612,0.0176238,0.0220747
741,0.198977,0,0
742,0.198507,0,0
743,0.199089,0,0
744,0.196928,0,0
745,0.19863,0,0
746,0.198978,0,0
747,0.198814,0,0
748,0.198557,0,0
749,0.199069,0,0
750,0.197965,0.01762,0.0215595
751,0.200274,0,0
752,0.198739,0,0
753,0.199523,0,0
754,0.193435,0,0
755,0.201621,0,0
756,0.198618,0,0
757,0.198921,0,0
758,0.198635,0,0
759,0.198935,0,0
760,0.198074,0.0175182,0.0219826
761,0.199529,0,0
762,0.201677,0,0
763,0.202252,0,0
764,0.246969,0,0
765,0.201097,0,0
766,0.198536,0,0
767,0.199283,0,0
768,0.199205,0,0
769,0.198548,0,0
770,0.22819,0.0175813,0.0222985
771,0.205613,0,0
772,0.213054,0,0
773,0.234642,0,0
774,0.196824,0,0
775,0.202283,0,0
776,0.198758,0,0
777,0.199179,0,0
778,0.198753,0,0
779,0.212607,0,0
780,0.198341,0.0288081,0.0238563
781,0.200795,0,0
782,0.199089,0,0
783,0.201889,0,0
784,0.196581,0,0
785,0.199409,0,0
786,0.19888,0,0
787,0.199527,0,0
788,0.198914,0,0
789,0.199366,0,0
790,0.198231,0.0176223,0.0213557
791,0.200224,0,0
792,0.198608,0,0
793,0.199526,0,0
794,0.195839,0,0
795,0.197473,0,0
796,0.198973,0,0
797,0.198825,0,0
798,0.198649,0,0
799,0.199107,0,0
800,0.198997,0.0176024,0.0204953
801,0.208638,0,0
802,0.199061,0,0
803,0.199094,0,0
804,0.197104,0,0
805,0.201389,0,0
806,0.198614,0,0
807,0.198552,0,0
808,0.199198,0,0
809,0.198672,0,0
810,0.198695,0.017626,0.0213778
811,0.199245,0,0
812,0.199777,0,0
813,0.201769,0,0
814,0.197392,0,0
815,0.200295,0,0
816,0.199325,0,0
817,0.199256,0,0
818,0.198744,0,0
819,0.198786,0,0
820,0.216866,0.0177084,0.0207809
821,0.253538,0,0
822,0.20573,0,0
823,0.250332,0,0
824,0.197376,0,0
825,0.198919,0,0
826,0.198847,0,0
827,0.19884,0,0
828,0.199818,0,0
829,0.198652,0,0
830,0.209732,0.017275,0.022738
831,0.253361,0,0
832,0.205245,0,0
833,0.198914,0,0
834,0.196192,0,0
835,0.216873,0,0
836,0.198748,0,0
837,0.198897,0,0
838,0.198976,0,0
839,0.19792,0,0
840,0.198382,0.0166958,0.0228968
841,0.200413,0,0
842,0.198996,0,0
843,0.200195,0,0
844,0.195901,0,0
845,0.198143,0,0
846,0.198889,0,0
847,0.198686,0,0
848,0.198493,0,0
849,0.198638,0,0
850,0.198915,0.0176107,0.0216023
851,0.212692,0,0
852,0.199743,0,0
853,0.202113,0,0
854,0.198482,0,0
855,0.198468,0,0
856,0.198876,0,0
857,0.198523,0,0
858,0.198784,0,0
859,0.198617,0,0
860,0.198596,0.0173272,0.0243543
861,0.20034,0,0
862,0.202701,0,0
863,0.207296,0,0
864,0.199948,0,0
865,0.209975,0,0
866,0.253019,0,0
867,0.199336,0,0
868,0.248658,0,0
869,0.198422,0,0
870,0.198248,0.0173999,0.0220335
871,0.199647,0,0
872,0.199434,0,0
873,0.20069,0,0
874,0.19622,0,0
875,0.197758,0,0
876,0.199114,0,0
877,0.199136,0,0
878,0.199688,0,0
879,0.198875,0,0
880,0.198372,0.0176525,0.0213357
881,0.215114,0,0
882,0.200736,0,0
883,0.201998,0,0
884,0.197074,0,0
885,0.200853,0,0
886,0.199314,0,0
887,0.199046,0,0
888,0.199586,0,0
889,0.198724,0,0
890,0.1991,0.0175931,0.0221069
891,0.198833,0,0
892,0.199064,0,0
893,0.201106,0,0
894,0.197006,0,0
895,0.200066,0,0
896,0.199349,0,0
897,0.198683,0,0
898,0.199173,0,0
899,0.199428,0,0
900,0.198759,0.0176036,0.0225529
901,0.199425,0,0
902,0.198631,0,0
903,0.199324,0,0
904,0.195749,0,0
905,0.199736,0,0
906,0.199034,0,0
907,0.198837,0,0
908,0.198822,0,0
909,0.199036,0,0
910,0.198396,0.0175798,0.0218404
911,0.198827,0,0
912,0.199095,0,0
913,0.201766,0,0
914,0.196635,0,0
915,0.199916,0,0
916,0.199497,0,0
917,0.199384,0,0
918,0.199084,0,0
919,0.199067,0,0
920,0.198076,0.0176436,0.0215883
921,0.199598,0,0
922,0.199227,0,0
923,0.202212,0,0
924,0.196776,0,0
925,0.19955,0,0
926,0.199047,0,0
927,0.19942,0,0
928,0.199171,0,0
929,0.19914,0,0
930,0.199243,0.0176764,0.0209605
931,0.200553,0,0
932,0.199118,0,0
933,0.199492,0,0
934,0.196182,0,0
935,0.196632,0,0
936,0.200297,0,0
937,0.199263,0,0
938,0.199084,0,0
939,0.198639,0,0
940,0.198374,0.0175971,0.0227834
941,0.22032,0,0
942,0.199278,0,0
943,0.202291,0,0
944,0.195931,0,0
945,0.200327,0,0
946,0.198851,0,0
947,0.198736,0,0
948,0.199078,0,0
949,0.200388,0,0
950,0.197953,0.0176757,0.0214923
951,0.217101,0,0
952,0.205433,0,0
953,0.251072,0,0
954,0.196046,0,0
955,0.199699,0,0
956,0.198457,0,0
957,0.198622,0,0
958,0.19865,0,0
959,0.197511,0,0
960,0.199039,0.0169232,0.0232029
961,0.25371,0,0
962,0.200195,0,0
963,0.198432,0,0
964,0.193203,0,0
965,0.200612,0,0
966,0.198949,0,0
967,0.199038,0,0
968,0.199334,0,0
969,0.198886,0,0
970,0.20513,0.0172726,0.0225414
971,0.199194,0,0
972,0.199942,0,0
973,0.202159,0,0
974,0.196883,0,0
975,0.20048,0,0
976,0.200252,0,0
977,0.199318,0,0
978,0.19926,0,0
979,0.199659,0,0
980,0.198829,0.0176262,0.0217815
981,0.20024,0,0
982,0.198629,0,0
983,0.199286,0,0
984,0.193424,0,0
985,0.199813,0,0
986,0.199002,0,0
987,0.198833,0,0
988,0.198532,0,0
989,0.198611,0,0
990,0.198712,0.0176573,0.0225035
991,0.199662,0,0
992,0.1987,0,0
993,0.198728,0,0
994,0.196503,0,0
995,0.199789,0,0
996,0.199044,0,0
997,0.198907,0,0
998,0.198682,0,0
999,0.199005,0,0
1000,0.198947,0.0177555,0.0218674
1001,0.20096,0,0
1002,0.198973,0,0
1003,0.20066,0,0
1004,0.196637,0,0
1005,0.199439,0,0
1006,0.198967,0,0
1007,0.198784,0,0
1008,0.198838,0,0
1009,0.198872,0,0
1010,0.202824,0.0176584,0.0221806
1011,0.232192,0,0
1012,0.198852,0,0
1013,0.199094,0,0
1014,0.19627,0,0
1015,0.199206,0,0
1016,0.200348,0,0
1017,0.199907,0,0
1018,0.199713,0,0
1019,0.19855,0,0
1020,0.199147,0.01673,0.0232411
1021,0.199057,0,0
1022,0.19939,0,0
1023,0.199049,0,0
1024,0.196462,0,0
1025,0.199158,0,0
1026,0.199307,0,0
1027,0.199429,0,0
1028,0.199378,0,0
1029,0.199237,0,0
1030,0.198784,0.0176035,0.0215627
1031,0.200042,0,0
1032,0.198721,0,0
1033,0.198869,0,0
1034,0.19587,0,0
1035,0.20119,0,0
1036,0.19892,0,0
1037,0.199054,0,0
1038,0.198616,0,0
1039,0.19886,0,0
1040,0.198644,0.0176715,0.0219358
1041,0.19982,0,0
1042,0.199131,0,0
1043,0.199656,0,0
1044,0.196204,0,0
1045,0.197347,0,0
1046,0.199972,0,0
1047,0.199683,0,0
1048,0.199899,0,0
1049,0.199982,0,0
1050,0.198836,0.0172874,0.0223017
1051,0.198566,0,0
1052,0.199272,0,0
1053,0.202062,0,0
1054,0.247027,0,0
1055,0.201046,0,0
1056,0.199396,0,0
1057,0.199095,0,0
1058,0.200283,0,0
1059,0.199093,0,0
1060,0.198631,0.0175626,0.0224569
1061,0.199463,0,0
1062,0.19969,0,0
1063,0.203382,0,0
1064,0.196479,0,0
1065,0.200441,0,0
1066,0.199518,0,0
1067,0.199253,0,0
1068,0.19914,0,0
1069,0.199325,0,0
1070,0.198483,0.0176819,0.0216011
1071,0.199569,0,0
1072,0.202664,0,0
1073,0.204477,0,0
1074,0.194744,0,0
1075,0.198117,0,0
1076,0.199104,0,0
1077,0.199417,0,0
1078,0.199016,0,0
1079,0.198897,0,0
1080,0.212217,0.0176044,0.0210978
1081,0.219643,0,0
1082,0.198844,0,0
1083,0.198631,0,0
1084,0.195907,0,0
1085,0.201945,0,0
1086,0.198891,0,0
1087,0.199005,0,0
1088,0.199143,0,0
1089,0.198469,0,0
1090,0.197851,0.0173671,0.0217344
1091,0.198892,0,0
1092,0.219165,0,0
1093,0.222743,0,0
1094,0.1963,0,0
1095,0.20088,0,0
1096,0.199251,0,0
1097,0.19911,0,0
1098,0.199881,0,0
1099,0.199177,0,0
1100,0.198125,0.0176816,0.0215309
1101,0.220065,0,0
1102,0.20134,0,0
1103,0.201018,0,0
1104,0.196662,0,0
1105,0.200839,0,0
1106,0.198825,0,0
1107,0.199003,0,0
1108,0.199307,0,0
1109,0.199002,0,0
1110,0.19884,0.0176795,0.021131
1111,0.20012,0,0
1112,0.199291,0,0
1113,0.199031,0,0
1114,0.196331,0,0
1115,0.198432,0,0
1116,0.198898,0,0
1117,0.19886,0,0
1118,0.199472,0,0
1119,0.199148,0,0
1120,0.198345,0.0177096,0.0206511
1121,0.200228,0,0
1122,0.19856,0,0
1123,0.199256,0,0
1124,0.196014,0,0
1125,0.199632,0,0
1126,0.199391,0,0
1127,0.250212,0,0
1128,0.199311,0,0
1129,0.198669,0,0
1130,0.198969,0.0176044,0.022083
1131,0.196498,0,0
1132,0.200539,0,0
1133,0.200134,0,0
1134,0.20481,0,0
1135,0.199343,0,0
1136,0.199353,0,0
1137,0.19987,0,0
1138,0.199281,0,0
1139,0.199969,0,0
1140,0.19773,0.0241468,0.021846
1141,0.204848,0,0
1142,0.200209,0,0
1143,0.203557,0,0
1144,0.196822,0,0
1145,0.201122,0,0
1146,0.199153,0,0
1147,0.198828,0,0
1148,0.198657,0,0
1149,0.19904,0,0
1150,0.211022,0.0176246,0.0219271
1151,0.210874,0,0
1152,0.198427,0,0
1153,0.198714,0,0
1154,0.194097,0,0
1155,0.198927,0,0
1156,0.198783,0,0
1157,0.198878,0,0
1158,0.199506,0,0
1159,0.198987,0,0
1160,0.199116,0.0176901,0.0219532
1161,0.199986,0,0
1162,0.19955,0,0
1163,0.203689,0,0
1164,0.197356,0,0
1165,0.199658,0,0
1166,0.198994,0,0
1167,0.199382,0,0
