Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
207,0.0825637,0,0
208,0.0804549,0,0
209,0.077697,0,0
210,0.0811341,0.0079581,0.0216207
211,0.0831343,0,0
212,0.083268,0,0
213,0.0805787,0,0
214,0.0833635,0,0
215,0.0840334,0,0
216,0.0828109,0,0
217,0.0792309,0,0
218,0.0832166,0,0
219,0.0830539,0,0
220,0.0847382,0.0058075,0.0218359
221,0.0835201,0,0
222,0.0809875,0,0
223,0.0840977,0,0
224,0.0814861,0,0
225,0.0791674,0,0
226,0.0755946,0,0
227,0.0846158,0,0
228,0.081289,0,0
229,0.0837273,0,0
230,0.0824161,0.0065873,0.0212341
231,0.0786682,0,0
232,0.080483,0,0
233,0.0839378,0,0
234,0.0810238,0,0
235,0.0792896,0,0
236,0.0793111,0,0
237,0.0829123,0,0
238,0.0825791,0,0
239,0.0832156,0,0
240,0.08603,0.006272,0.0215257
241,0.0840575,0,0
242,0.0858458,0,0
243,0.0822111,0,0
244,0.0763736,0,0
245,0.0839164,0,0
246,0.0812053,0,0
247,0.0745238,0,0
248,0.0850228,0,0
249,0.0765991,0,0
250,0.0840155,0.0065546,0.0210951
251,0.0826391,0,0
252,0.0797164,0,0
253,0.0834553,0,0
254,0.0820102,0,0
255,0.0800186,0,0
256,0.0815017,0,0
257,0.0849627,0,0
258,0.0773234,0,0
259,0.0826822,0,0
260,0.0856104,0.0049891,0.0223609
261,0.0807363,0,0
262,0.0785963,0,0
263,0.0813913,0,0
264,0.080053,0,0
265,0.0842275,0,0
266,0.0852044,0,0
267,0.0832522,0,0
268,0.0766586,0,0
269,0.0793979,0,0
270,0.0815629,0.0080284,0.0226679
271,0.083531,0,0
272,0.0762324,0,0
273,0.0834588,0,0
274,0.0833763,0,0
275,0.0810297,0,0
276,0.0781832,0,0
277,0.0831994,0,0
278,0.0758905,0,0
279,0.0834411,0,0
280,0.0839493,0.0079787,0.0217941
281,0.0843725,0,0
282,0.0788384,0,0
283,0.0838129,0,0
284,0.0842766,0,0
285,0.0834353,0,0
286,0.0826082,0,0
287,0.0782924,0,0
288,0.0829076,0,0
289,0.077745,0,0
290,0.0834601,0.0080153,0.0217905
291,0.0818034,0,0
292,0.0774825,0,0
293,0.0770796,0,0
294,0.0752229,0,0
295,0.0833008,0,0
296,0.0839431,0,0
297,0.0854644,0,0
298,0.0838815,0,0
299,0.0835978,0,0
300,0.0841398,0.0074094,0.0217927
301,0.0844537,0,0
302,0.0827063,0,0
303,0.0777287,0,0
304,0.0798793,0,0
305,0.0849141,0,0
306,0.0811279,0,0
307,0.0820601,0,0
308,0.0777208,0,0
309,0.0801703,0,0
310,0.0800337,0.0044771,0.021824
311,0.0845995,0,0
312,0.0831775,0,0
313,0.0832628,0,0
314,0.0844068,0,0
315,0.0813603,0,0
316,0.0823237,0,0
317,0.0832416,0,0
318,0.0792442,0,0
319,0.0776706,0,0
320,0.0839808,0.0078499,0.0216177
321,0.0829025,0,0
322,0.0826552,0,0
323,0.083197,0,0
324,0.0794146,0,0
325,0.0756634,0,0
326,0.0724511,0,0
327,0.0844938,0,0
328,0.082541,0,0
329,0.0843248,0,0
330,0.0834544,0.0074784,0.0219754
331,0.0792601,0,0
332,0.0853666,0,0
333,0.0826188,0,0
334,0.0840257,0,0
335,0.0833938,0,0
336,0.0742941,0,0
337,0.0828533,0,0
338,0.0793023,0,0
339,0.0766398,0,0
340,0.0839345,0.0048247,0.0223228
341,0.0834426,0,0
342,0.0761315,0,0
343,0.0805389,0,0
344,0.0796582,0,0
345,0.080854,0,0
346,0.0758594,0,0
347,0.080302,0,0
348,0.0847449,0,0
349,0.0832985,0,0
350,0.0838927,0.0064201,0.0220435
351,0.081308,0,0
352,0.0811995,0,0
353,0.0834358,0,0
354,0.0836994,0,0
355,0.0846154,0,0
356,0.0820777,0,0
357,0.0838792,0,0
358,0.0802493,0,0
359,0.0776112,0,0
360,0.0838417,0.0044328,0.0216804
361,0.0782173,0,0
362,0.0831613,0,0
363,0.0815666,0,0
364,0.0803756,0,0
365,0.0843283,0,0
366,0.0844199,0,0
367,0.0824353,0,0
368,0.0837159,0,0
369,0.083697,0,0
370,0.0849431,0.0073687,0.0215583
371,0.0816148,0,0
372,0.0810408,0,0
373,0.0782891,0,0
374,0.0784746,0,0
375,0.0835035,0,0
376,0.0837563,0,0
377,0.0836218,0,0
378,0.0841755,0,0
379,0.0814817,0,0
380,0.083307,0.0074485,0.021106
381,0.0811174,0,0
382,0.0837498,0,0
383,0.0814761,0,0
384,0.0809467,0,0
385,0.0828702,0,0
386,0.0852249,0,0
387,0.0861945,0,0
388,0.0833026,0,0
389,0.0759742,0,0
390,0.0821481,0.0080885,0.0227165
391,0.0825474,0,0
392,0.08316,0,0
393,0.0850809,0,0
394,0.0804337,0,0
395,0.0787901,0,0
396,0.0829185,0,0
397,0.0835513,0,0
398,0.0769516,0,0
399,0.0825057,0,0
400,0.0841067,0.0076515,0.0221555
401,0.0855631,0,0
402,0.0813866,0,0
403,0.0806086,0,0
404,0.0811276,0,0
405,0.0840937,0,0
406,0.0836324,0,0
407,0.0803563,0,0
408,0.0850571,0,0
409,0.0833102,0,0
410,0.0852028,0.008003,0.0215145
411,0.0777919,0,0
412,0.0781365,0,0
413,0.0843582,0,0
414,0.0832612,0,0
415,0.0812119,0,0
416,0.076359,0,0
417,0.0822825,0,0
418,0.085697,0,0
419,0.0844013,0,0
420,0.0858363,0.0079705,0.0218101
421,0.0837959,0,0
422,0.079763,0,0
423,0.0774579,0,0
424,0.0833067,0,0
425,0.08263,0,0
426,0.0833228,0,0
427,0.084459,0,0
428,0.0844025,0,0
429,0.075231,0,0
430,0.0859682,0.0064001,0.0213223
431,0.0765786,0,0
432,0.0826284,0,0
433,0.0841063,0,0
434,0.08351,0,0
435,0.0798617,0,0
436,0.0822655,0,0
437,0.0841855,0,0
438,0.083442,0,0
439,0.0826061,0,0
440,0.0859604,0.0074725,0.0213588
441,0.0843562,0,0
442,0.0818812,0,0
443,0.0833071,0,0
444,0.0847836,0,0
445,0.0829209,0,0
446,0.0742568,0,0
447,0.0773379,0,0
448,0.0831402,0,0
449,0.0782212,0,0
450,0.0842969,0.0074284,0.0215053
451,0.0831455,0,0
452,0.0834197,0,0
453,0.0827678,0,0
454,0.0774048,0,0
455,0.0797106,0,0
456,0.0721896,0,0
457,0.085763,0,0
458,0.081846,0,0
459,0.0831464,0,0
460,0.0837697,0.0080049,0.0213672
461,0.0764685,0,0
462,0.0828034,0,0
463,0.0809251,0,0
464,0.0844968,0,0
465,0.0847903,0,0
466,0.078359,0,0
467,0.0794214,0,0
468,0.0834004,0,0
469,0.0812728,0,0
470,0.0854076,0.0065386,0.0223877
471,0.0812048,0,0
472,0.0831408,0,0
473,0.0730041,0,0
474,0.0799167,0,0
475,0.0782891,0,0
476,0.0814504,0,0
477,0.0784383,0,0
478,0.084636,0,0
479,0.0758096,0,0
480,0.0840905,0.0062117,0.0215146
481,0.0831221,0,0
482,0.0785773,0,0
483,0.0840928,0,0
484,0.0822774,0,0
485,0.0758677,0,0
486,0.0844914,0,0
487,0.0848347,0,0
488,0.0758609,0,0
489,0.0812247,0,0
490,0.0851336,0.0074482,0.0210662
491,0.0778621,0,0
492,0.0781787,0,0
493,0.0836832,0,0
494,0.0808893,0,0
495,0.0835628,0,0
496,0.0803827,0,0
497,0.0828208,0,0
498,0.0839892,0,0
499,0.0828115,0,0
500,0.0850178,0.007258,0.021788
501,0.0817209,0,0
502,0.0833942,0,0
503,0.0755321,0,0
504,0.0832206,0,0
505,0.0848969,0,0
506,0.0841767,0,0
507,0.0804624,0,0
508,0.0835972,0,0
509,0.0782735,0,0
510,0.0858091,0.0074145,0.0213461
511,0.0846171,0,0
512,0.082653,0,0
513,0.0845582,0,0
514,0.0799117,0,0
515,0.0816678,0,0
516,0.0851119,0,0
517,0.0818927,0,0
518,0.0835884,0,0
519,0.0807936,0,0
520,0.0845082,0.0045395,0.0221467
521,0.0797356,0,0
522,0.0830774,0,0
523,0.0775637,0,0
524,0.0781388,0,0
525,0.0839167,0,0
526,0.0818714,0,0
527,0.0830145,0,0
528,0.0829079,0,0
529,0.0829579,0,0
530,0.0848132,0.00669582,0.0222676
531,0.0825757,0,0
532,0.078722,0,0
533,0.0789928,0,0
534,0.0846835,0,0
535,0.0797374,0,0
536,0.0821887,0,0
537,0.0791619,0,0
538,0.0852518,0,0
539,0.0826653,0,0
540,0.0824108,0.00745492,0.0218971
541,0.0832841,0,0
542,0.0787995,0,0
543,0.0765525,0,0
544,0.0839889,0,0
545,0.0808116,0,0
546,0.0780338,0,0
547,0.0822935,0,0
548,0.0826559,0,0
549,0.0823601,0,0
550,0.0860013,0.00739623,0.0221232
551,0.0849117,0,0
552,0.0796891,0,0
553,0.0836488,0,0
554,0.0849756,0,0
555,0.0787742,0,0
556,0.0837444,0,0
557,0.0779287,0,0
558,0.0811148,0,0
559,0.0764737,0,0
560,0.0842742,0.00666842,0.0222688
561,0.0835241,0,0
562,0.0810485,0,0
563,0.0832002,0,0
564,0.0781996,0,0
565,0.0846556,0,0
566,0.082749,0,0
567,0.0830087,0,0
568,0.0791842,0,0
569,0.079018,0,0
570,0.0799663,0.0069413,0.0209866
571,0.0812963,0,0
572,0.0846397,0,0
573,0.0786863,0,0
574,0.0837534,0,0
575,0.0767505,0,0
576,0.083451,0,0
577,0.0808964,0,0
578,0.0831887,0,0
579,0.0832636,0,0
580,0.084082,0.0079347,0.0214849
581,0.0828254,0,0
582,0.0826513,0,0
583,0.0765241,0,0
584,0.0830306,0,0
585,0.0802857,0,0
586,0.0838732,0,0
587,0.0826421,0,0
588,0.0801179,0,0
589,0.081823,0,0
590,0.0850952,0.0079435,0.0218281
591,0.0803895,0,0
592,0.0784169,0,0
593,0.0805856,0,0
594,0.0773718,0,0
595,0.0768105,0,0
596,0.0834586,0,0
597,0.0833206,0,0
598,0.0761519,0,0
599,0.0812891,0,0
600,0.0861845,0.0062478,0.0220292
601,0.0832483,0,0
602,0.0804692,0,0
603,0.0854389,0,0
604,0.0836124,0,0
605,0.077195,0,0
606,0.0810745,0,0
607,0.0842512,0,0
608,0.0768116,0,0
609,0.0817467,0,0
610,0.0861683,0.006248,0.0210372
611,0.0860412,0,0
612,0.0819423,0,0
613,0.0778038,0,0
614,0.0839668,0,0
615,0.0799655,0,0
616,0.0834483,0,0
617,0.0802796,0,0
618,0.0791066,0,0
619,0.0830605,0,0
620,0.0838554,0.0064399,0.0215041
621,0.0827674,0,0
622,0.0812401,0,0
623,0.0800078,0,0
624,0.0794247,0,0
625,0.0849935,0,0
626,0.0840215,0,0
627,0.0841035,0,0
628,0.0801886,0,0
629,0.0780008,0,0
630,0.0853979,0.0057737,0.0217915
631,0.0821095,0,0
632,0.0828401,0,0
633,0.0792537,0,0
634,0.0778066,0,0
635,0.0837368,0,0
636,0.0808284,0,0
637,0.0840561,0,0
638,0.0802874,0,0
639,0.0830594,0,0
640,0.084778,0.0068233,0.0232037
641,0.0829855,0,0
642,0.0823821,0,0
643,0.0830694,0,0
644,0.0783491,0,0
645,0.0822725,0,0
646,0.0797928,0,0
647,0.0839398,0,0
648,0.0840368,0,0
649,0.0744978,0,0
650,0.0839676,0.00768,0.0220649
651,0.0819503,0,0
652,0.083328,0,0
653,0.0828195,0,0
654,0.080974,0,0
655,0.0779229,0,0
656,0.0829961,0,0
657,0.082026,0,0
658,0.0769059,0,0
659,0.0837728,0,0
660,0.0859616,0.0069128,0.0223072
661,0.0818738,0,0
662,0.083796,0,0
663,0.0785217,0,0
664,0.0848834,0,0
665,0.0822891,0,0
666,0.0833223,0,0
667,0.0815717,0,0
668,0.0837356,0,0
669,0.082568,0,0
670,0.08176,0.0064949,0.0218733
671,0.075742,0,0
672,0.0835701,0,0
673,0.0791641,0,0
674,0.0839314,0,0
675,0.0779411,0,0
676,0.0854349,0,0
677,0.0836302,0,0
678,0.0814285,0,0
679,0.0830576,0,0
680,0.0848002,0.0050162,0.0214671
681,0.0855831,0,0
682,0.076557,0,0
683,0.0778042,0,0
684,0.0813456,0,0
685,0.0780878,0,0
686,0.0787833,0,0
687,0.0811267,0,0
688,0.0806188,0,0
689,0.0800675,0,0
690,0.0851086,0.0052079,0.0228966
691,0.0802938,0,0
692,0.0803484,0,0
693,0.0812019,0,0
694,0.0762446,0,0
695,0.0795873,0,0
696,0.0826024,0,0
697,0.081824,0,0
698,0.0790144,0,0
699,0.0789234,0,0
700,0.0810634,0.0079422,0.0215827
701,0.0819212,0,0
702,0.0850674,0,0
703,0.0834318,0,0
704,0.079036,0,0
705,0.0850568,0,0
706,0.0832323,0,0
707,0.0784645,0,0
708,0.0813704,0,0
709,0.0789884,0,0
710,0.0823404,0.0074481,0.0216599
711,0.0793546,0,0
712,0.0786489,0,0
713,0.0853124,0,0
714,0.0829377,0,0
715,0.0817482,0,0
716,0.0777378,0,0
717,0.0864111,0,0
718,0.082326,0,0
719,0.0794228,0,0
720,0.0824606,0.0059038,0.0214814
721,0.0766781,0,0
722,0.0747539,0,0
723,0.0812601,0,0
724,0.0793753,0,0
725,0.0772967,0,0
726,0.0816176,0,0
727,0.0773447,0,0
728,0.0837328,0,0
729,0.0828705,0,0
730,0.0860094,0.0074446,0.0220668
731,0.0829084,0,0
732,0.0831371,0,0
733,0.0812651,0,0
734,0.0844641,0,0
735,0.0810311,0,0
736,0.0839199,0,0
737,0.082416,0,0
738,0.0834333,0,0
739,0.0841886,0,0
740,0.0840379,0.0060551,0.0225111
741,0.0754125,0,0
742,0.0845945,0,0
743,0.0832108,0,0
744,0.0841278,0,0
745,0.0807185,0,0
746,0.0833878,0,0
747,0.0851609,0,0
748,0.0836197,0,0
749,0.0810445,0,0
750,0.0844606,0.0077356,0.0221124
751,0.0835061,0,0
752,0.0854353,0,0
753,0.0831267,0,0
754,0.0777581,0,0
755,0.075681,0,0
756,0.0809834,0,0
757,0.0776814,0,0
758,0.0754943,0,0
759,0.0813845,0,0
760,0.0791112,0.0062402,0.0224952
761,0.0827934,0,0
762,0.0839907,0,0
763,0.0825442,0,0
764,0.0810543,0,0
765,0.0831682,0,0
766,0.0839612,0,0
767,0.076666,0,0
768,0.0858733,0,0
769,0.0856769,0,0
770,0.0839749,0.0080266,0.0216584
771,0.0782025,0,0
772,0.0795849,0,0
773,0.0789075,0,0
774,0.0815738,0,0
775,0.0826817,0,0
776,0.0843475,0,0
777,0.0842221,0,0
778,0.0828971,0,0
779,0.0826788,0,0
780,0.0843357,0.0080326,0.0215605
781,0.0790626,0,0
782,0.0825205,0,0
783,0.0817222,0,0
784,0.0814112,0,0
785,0.0821963,0,0
786,0.0845087,0,0
787,0.0759724,0,0
788,0.0795445,0,0
789,0.0792447,0,0
790,0.0821099,0.0062059,0.0213056
791,0.0786887,0,0
792,0.0848596,0,0
793,0.0813113,0,0
794,0.0776798,0,0
795,0.0830764,0,0
796,0.0820542,0,0
797,0.0816502,0,0
798,0.0836744,0,0
799,0.0836913,0,0
800,0.0842928,0.0073849,0.0221271
801,0.0838507,0,0
802,0.076039,0,0
803,0.0752579,0,0
804,0.0848955,0,0
805,0.0838313,0,0
806,0.0836706,0,0
807,0.0852061,0,0
808,0.0814801,0,0
809,0.0774396,0,0
810,0.0807307,0.0074592,0.0210657
811,0.0841736,0,0
812,0.0819685,0,0
813,0.0816731,0,0
814,0.0826115,0,0
815,0.0809735,0,0
816,0.0832198,0,0
817,0.0842666,0,0
818,0.0793677,0,0
819,0.0821641,0,0
820,0.0843858,0.0065764,0.0219259
821,0.0847152,0,0
822,0.0829175,0,0
823,0.0813759,0,0
824,0.0830714,0,0
825,0.0836014,0,0
826,0.0741178,0,0
827,0.0793536,0,0
828,0.0797993,0,0
829,0.083533,0,0
830,0.0841733,0.0061403,0.0217466
831,0.0832914,0,0
832,0.0835698,0,0
833,0.0831226,0,0
834,0.0775678,0,0
835,0.0806905,0,0
836,0.0780273,0,0
837,0.0815369,0,0
838,0.0823698,0,0
839,0.0837979,0,0
840,0.0833117,0.0074942,0.0217746
841,0.0848277,0,0
842,0.0814744,0,0
843,0.0794523,0,0
844,0.0834352,0,0
845,0.0782491,0,0
846,0.0835616,0,0
847,0.0838084,0,0
848,0.0829942,0,0
849,0.0846707,0,0
850,0.0828961,0.0080731,0.0215481
851,0.0805145,0,0
852,0.0835813,0,0
853,0.0858103,0,0
854,0.0829013,0,0
855,0.0776004,0,0
856,0.0762012,0,0
857,0.085089,0,0
858,0.0828852,0,0
859,0.0742535,0,0
860,0.0821848,0.0073307,0.0220215
861,0.07935,0,0
862,0.0849006,0,0
863,0.0827269,0,0
864,0.0756095,0,0
865,0.0855022,0,0
866,0.0815983,0,0
867,0.0793821,0,0
868,0.0773514,0,0
869,0.077319,0,0
870,0.0838167,0.0080213,0.0215939
871,0.0818313,0,0
872,0.0816608,0,0
873,0.0790642,0,0
874,0.0839941,0,0
875,0.0805029,0,0
876,0.0764867,0,0
877,0.0854894,0,0
878,0.0777892,0,0
879,0.0835781,0,0
880,0.0798463,0.0074637,0.0223592
881,0.0839651,0,0
882,0.0800768,0,0
883,0.0857036,0,0
884,0.0834041,0,0
885,0.0825499,0,0
886,0.080159,0,0
887,0.0831598,0,0
888,0.0790549,0,0
889,0.0840527,0,0
890,0.0841274,0.0050619,0.0219383
891,0.0748947,0,0
892,0.0849622,0,0
893,0.0777109,0,0
894,0.0728145,0,0
895,0.0829404,0,0
896,0.0801519,0,0
897,0.0816022,0,0
898,0.0820547,0,0
899,0.076842,0,0
900,0.0864239,0.0047957,0.0221837
901,0.0818179,0,0
902,0.0818811,0,0
903,0.0811151,0,0
904,0.0795076,0,0
905,0.0811017,0,0
906,0.0757975,0,0
907,0.0834213,0,0
908,0.078678,0,0
909,0.0794971,0,0
910,0.0854987,0.0079666,0.0220786
911,0.0811021,0,0
912,0.0836478,0,0
913,0.0787959,0,0
914,0.0802396,0,0
915,0.0796174,0,0
916,0.0784517,0,0
917,0.0837558,0,0
918,0.0824421,0,0
919,0.0829866,0,0
920,0.0839807,0.0080216,0.0220039
921,0.0813548,0,0
922,0.0798812,0,0
923,0.0827314,0,0
924,0.0812195,0,0
925,0.079923,0,0
926,0.0763289,0,0
927,0.078712,0,0
928,0.0834916,0,0
929,0.0737656,0,0
930,0.084952,0.0051658,0.0224256
931,0.0845626,0,0
932,0.0778978,0,0
933,0.081246,0,0
934,0.0774568,0,0
935,0.0850725,0,0
936,0.080395,0,0
937,0.0847733,0,0
938,0.0845312,0,0
939,0.0830416,0,0
940,0.084485,0.0048956,0.0221527
941,0.0812267,0,0
942,0.0828218,0,0
943,0.0833774,0,0
944,0.0790354,0,0
945,0.0778681,0,0
946,0.078115,0,0
947,0.084121,0,0
948,0.083068,0,0
949,0.0824721,0,0
950,0.0839125,0.0080514,0.0220169
951,0.082218,0,0
952,0.0809009,0,0
953,0.0774378,0,0
954,0.0841234,0,0
955,0.0778118,0,0
956,0.0829816,0,0
957,0.0822657,0,0
958,0.0837798,0,0
959,0.0765228,0,0
960,0.084792,0.0065664,0.0222703
961,0.0789859,0,0
962,0.0831259,0,0
963,0.0821852,0,0
964,0.0823018,0,0
965,0.0818775,0,0
966,0.0855907,0,0
967,0.0768577,0,0
968,0.0842288,0,0
969,0.077828,0,0
970,0.0845335,0.0068293,0.021982
971,0.0776446,0,0
972,0.0832435,0,0
973,0.0776497,0,0
974,0.0715264,0,0
975,0.0780496,0,0
976,0.0822471,0,0
977,0.0834807,0,0
978,0.0752598,0,0
979,0.0775731,0,0
980,0.0830527,0.0069468,0.0222429
981,0.0830784,0,0
982,0.0812758,0,0
983,0.0797998,0,0
984,0.0832425,0,0
985,0.0847994,0,0
986,0.0824108,0,0
987,0.0845376,0,0
988,0.084719,0,0
989,0.0818701,0,0
990,0.086106,0.0079741,0.0217951
991,0.0881232,0,0
992,0.0840281,0,0
993,0.0860071,0,0
994,0.0853559,0,0
995,0.0789828,0,0
996,0.0787958,0,0
997,0.0846929,0,0
998,0.0855065,0,0
999,0.0832689,0,0
1000,0.0840906,0.00748258,0.0223435
1001,0.0801682,0,0
1002,0.082768,0,0
1003,0.0789435,0,0
1004,0.0845789,0,0
1005,0.0837469,0,0
1006,0.0760536,0,0
1007,0.0808473,0,0
1008,0.0786602,0,0
1009,0.0805007,0,0
1010,0.0852687,0.00621029,0.0231707
1011,0.0851028,0,0
1012,0.08053,0,0
1013,0.0846845,0,0
1014,0.0825871,0,0
1015,0.0802117,0,0
1016,0.0799427,0,0
1017,0.0814636,0,0
1018,0.0840969,0,0
1019,0.082206,0,0
1020,0.081848,0.00447139,0.0218228
1021,0.0761879,0,0
1022,0.0805735,0,0
1023,0.0795013,0,0
1024,0.0822947,0,0
1025,0.0817584,0,0
1026,0.0830384,0,0
1027,0.0790227,0,0
1028,0.0857341,0,0
1029,0.0856606,0,0
1030,0.083296,0.0080095,0.0225292
1031,0.0814924,0,0
1032,0.0798006,0,0
1033,0.0841425,0,0
1034,0.0843525,0,0
1035,0.0781261,0,0
1036,0.0853493,0,0
1037,0.0835039,0,0
1038,0.0799964,0,0
1039,0.0791492,0,0
1040,0.0854451,0.0080434,0.0224282
1041,0.0792482,0,0
1042,0.0765442,0,0
1043,0.0772718,0,0
1044,0.0801175,0,0
1045,0.0754426,0,0
1046,0.078873,0,0
1047,0.0744481,0,0
1048,0.0822108,0,0
1049,0.0776789,0,0
1050,0.0860409,0.0079904,0.0219565
1051,0.082848,0,0
1052,0.0850926,0,0
1053,0.0790321,0,0
1054,0.082999,0,0
1055,0.0850179,0,0
1056,0.07877,0,0
1057,0.0801755,0,0
1058,0.0773995,0,0
1059,0.0832535,0,0
1060,0.0843089,0.0071454,0.0216913
1061,0.0811575,0,0
1062,0.0791612,0,0
1063,0.0844457,0,0
1064,0.0832018,0,0
1065,0.0738022,0,0
1066,0.0822202,0,0
1067,0.0832569,0,0
1068,0.0784567,0,0
1069,0.0819628,0,0
1070,0.0817738,0.0044288,0.0218767
1071,0.0801891,0,0
1072,0.0826403,0,0
1073,0.084098,0,0
1074,0.0784148,0,0
1075,0.0813895,0,0
1076,0.0832929,0,0
1077,0.0829739,0,0
1078,0.0835255,0,0
1079,0.0803421,0,0
1080,0.0866678,0.0069173,0.0217936
1081,0.0850573,0,0
1082,0.0767486,0,0
1083,0.0778951,0,0
1084,0.0839175,0,0
1085,0.0826398,0,0
1086,0.0796815,0,0
1087,0.0830499,0,0
1088,0.0829458,0,0
1089,0.0793717,0,0
